content,score,Label,text_clean,text_StopWord,text_tokens,text_steamindo
Semakin di perbarui malah buruk. Mau bayar pulsa saja via shopee pay selalu terkendala tidak bisa input pin dan langsung menjadi pembayaran proses verifikasi (menunggu pembayaran)... Kejadian yg sama mulai tgl 17 mei dan 31 Mei 2023... Hari ini tgl 08/06/2023 terulang kembali. Apakah memang tidak ada perbaikan dari sistem/IT Shopee..?? Masa iya kendala yg sama terulang kembali sampai 3x di tgl yg berbeda?.. Gag bisa untuk dibuat urgensi.. Lebih baik dari yg sebelumnya (sebelum diperbarui),1,Negatif,semakin di perbarui malah buruk mau bayar pulsa saja via shopee pay selalu terkendala tidak bisa input pin dan langsung menjadi pembayaran proses verifikasi menunggu pembayaran kejadian yg sama mulai tgl  mei dan  mei  hari ini tgl  terulang kembali apakah memang tidak ada perbaikan dari sistemit shopee masa iya kendala yg sama terulang kembali sampai x di tgl yg berbeda gag bisa untuk dibuat urgensi lebih baik dari yg sebelumnya sebelum diperbarui,perbarui buruk bayar pulsa via shopee pay terkendala input pin langsung pembayaran proses verifikasi menunggu pembayaran kejadian yg tgl mei mei tgl terulang perbaikan sistemit shopee iya kendala yg terulang x tgl yg berbeda gag urgensi yg diperbarui,"['perbarui', 'buruk', 'bayar', 'pulsa', 'via', 'shopee', 'pay', 'terkendala', 'input', 'pin', 'langsung', 'pembayaran', 'proses', 'verifikasi', 'menunggu', 'pembayaran', 'kejadian', 'yg', 'tgl', 'mei', 'mei', 'tgl', 'terulang', 'perbaikan', 'sistemit', 'shopee', 'iya', 'kendala', 'yg', 'terulang', 'x', 'tgl', 'yg', 'berbeda', 'gag', 'urgensi', 'yg', 'diperbarui']",baru buruk bayar pulsa via shopee pay kendala input pin langsung bayar proses verifikasi tunggu bayar jadi yg tgl mei mei tgl ulang baik sistemit shopee iya kendala yg ulang x tgl yg beda gag urgensi yg baru
"Ini mulai dari tanggal 1 saya mau belanja mau bayar barang ngak bisa.. Padahal signal bagus,tapi aplikasi mu dah beratttt skali kayaknya udah susah dipake belanja. Mending tutup sj klo bgtu mah ngk usah jadi aplikasi belanja",1,Negatif,ini mulai dari tanggal  saya mau belanja mau bayar barang ngak bisa padahal signal bagustapi aplikasi mu dah beratttt skali kayaknya udah susah dipake belanja mending tutup sj klo bgtu mah ngk usah jadi aplikasi belanja,tanggal belanja bayar barang ngak signal bagustapi aplikasi mu dah beratttt skali kayaknya udah susah dipake belanja mending tutup sj klo bgtu mah ngk aplikasi belanja,"['tanggal', 'belanja', 'bayar', 'barang', 'ngak', 'signal', 'bagustapi', 'aplikasi', 'mu', 'dah', 'beratttt', 'skali', 'kayaknya', 'udah', 'susah', 'dipake', 'belanja', 'mending', 'tutup', 'sj', 'klo', 'bgtu', 'mah', 'ngk', 'aplikasi', 'belanja']",tanggal belanja bayar barang ngak signal bagustapi aplikasi mu dah beratttt skali kayak udah susah dipake belanja mending tutup sj klo bgtu mah ngk aplikasi belanja
"Habis update malah kacau. Setiap dibuka apknya malah gabisa di apa2in, & ada keterangan halaman sedang dlm perbaikan. Sangat menyebalkan",5,Positif,habis update malah kacau setiap dibuka apknya malah gabisa di apain  ada keterangan halaman sedang dlm perbaikan sangat menyebalkan,habis update kacau dibuka apknya gabisa apain keterangan halaman dlm perbaikan menyebalkan,"['habis', 'update', 'kacau', 'dibuka', 'apknya', 'gabisa', 'apain', 'keterangan', 'halaman', 'dlm', 'perbaikan', 'menyebalkan']",habis update kacau buka apknya gabisa apain terang halaman dlm baik sebal
"Shopee aplikasi belanja on line yg sangat baik, membantu sekali bagi yg malas belanja ke luar. Lebih mudah dan cepat. Kalau lagi butuh sekali dan belum ada budget untuk belanja, bisa pay letter. Terima kasih shopee.",5,Positif,shopee aplikasi belanja on line yg sangat baik membantu sekali bagi yg malas belanja ke luar lebih mudah dan cepat kalau lagi butuh sekali dan belum ada budget untuk belanja bisa pay letter terima kasih shopee,shopee aplikasi belanja on line yg membantu yg malas belanja mudah cepat butuh budget belanja pay letter terima kasih shopee,"['shopee', 'aplikasi', 'belanja', 'on', 'line', 'yg', 'membantu', 'yg', 'malas', 'belanja', 'mudah', 'cepat', 'butuh', 'budget', 'belanja', 'pay', 'letter', 'terima', 'kasih', 'shopee']",shopee aplikasi belanja on line yg bantu yg malas belanja mudah cepat butuh budget belanja pay letter terima kasih shopee
"Shopee gw napa min kok dah dari mei gak bisa dipencet apa² ,terus ada tulisan retry setiap pencet padahal punya kuota sndri, pas pake WiFi jg gak bisa tetep ada tulisan retry, padahal sudah di update tetep gak bisa ny1n9 🙂 🙂",2,Negatif,shopee gw napa min kok dah dari mei gak bisa dipencet apa terus ada tulisan retry setiap pencet padahal punya kuota sndri pas pake wifi jg gak bisa tetep ada tulisan retry padahal sudah di update tetep gak bisa nyn  ,shopee gw napa min dah mei gak dipencet tulisan retry pencet kuota sndri pas pake wifi jg gak tetep tulisan retry update tetep gak nyn,"['shopee', 'gw', 'napa', 'min', 'dah', 'mei', 'gak', 'dipencet', 'tulisan', 'retry', 'pencet', 'kuota', 'sndri', 'pas', 'pake', 'wifi', 'jg', 'gak', 'tetep', 'tulisan', 'retry', 'update', 'tetep', 'gak', 'nyn']",shopee gw napa min dah mei gak pencet tulis retry pencet kuota sndri pas pake wifi jg gak tetep tulis retry update tetep gak nyn
"kenapa untuk buka spinjam sangat sulit apa ada trouble apa gimana kok tidak ada pemberitahuan jangan salahkan member apabila terjadi keterlambatan pembayaran,sudah 3hari ini untuk fitur spinjam tdk bisa dibuka,dan juga untuk menghubungi cc jg tdk bisa,mohon pemberitahuannya apabila ada trouble",2,Negatif,kenapa untuk buka spinjam sangat sulit apa ada trouble apa gimana kok tidak ada pemberitahuan jangan salahkan member apabila terjadi keterlambatan pembayaransudah hari ini untuk fitur spinjam tdk bisa dibukadan juga untuk menghubungi cc jg tdk bisamohon pemberitahuannya apabila ada trouble,buka spinjam sulit trouble gimana pemberitahuan salahkan member keterlambatan pembayaransudah fitur spinjam tdk dibukadan menghubungi cc jg tdk bisamohon pemberitahuannya trouble,"['buka', 'spinjam', 'sulit', 'trouble', 'gimana', 'pemberitahuan', 'salahkan', 'member', 'keterlambatan', 'pembayaransudah', 'fitur', 'spinjam', 'tdk', 'dibukadan', 'menghubungi', 'cc', 'jg', 'tdk', 'bisamohon', 'pemberitahuannya', 'trouble']",buka spinjam sulit trouble gimana pemberitahuan salah member lambat pembayaransudah fitur spinjam tdk dibukadan hubung cc jg tdk bisamohon pemberitahuannya trouble
"Jangan mau daftar paylater di aplikasi ini,kalian pasti kecewa suatu saat. Jika terdapat kesalahan mreka gk bsa bantu. Saya aja pembayaran bagus tiba2 di nonaktifkan paylater saya dgn alasan bodoh yg gk masuk akal. Hati2 dgn aplikasi ini ia jgn terlalu percaya krna kalian msh pertama daftar. Cs nya semua tolol,gk ada solusi dri mreka. Setiap di tanya semua buang badan,alasan sesuai kebijakan. PT.Commerce finance itu kerjasama dgn mreka, bila perlu jgn di bayar.",1,Negatif,jangan mau daftar paylater di aplikasi inikalian pasti kecewa suatu saat jika terdapat kesalahan mreka gk bsa bantu saya aja pembayaran bagus tiba di nonaktifkan paylater saya dgn alasan bodoh yg gk masuk akal hati dgn aplikasi ini ia jgn terlalu percaya krna kalian msh pertama daftar cs nya semua tololgk ada solusi dri mreka setiap di tanya semua buang badanalasan sesuai kebijakan ptcommerce finance itu kerjasama dgn mreka bila perlu jgn di bayar,daftar paylater aplikasi inikalian kecewa kesalahan mreka gk bsa bantu aja pembayaran bagus nonaktifkan paylater dgn alasan bodoh yg gk masuk akal hati dgn aplikasi jgn percaya krna msh daftar cs nya tololgk solusi dri mreka buang badanalasan sesuai kebijakan ptcommerce finance kerjasama dgn mreka jgn bayar,"['daftar', 'paylater', 'aplikasi', 'inikalian', 'kecewa', 'kesalahan', 'mreka', 'gk', 'bsa', 'bantu', 'aja', 'pembayaran', 'bagus', 'nonaktifkan', 'paylater', 'dgn', 'alasan', 'bodoh', 'yg', 'gk', 'masuk', 'akal', 'hati', 'dgn', 'aplikasi', 'jgn', 'percaya', 'krna', 'msh', 'daftar', 'cs', 'nya', 'tololgk', 'solusi', 'dri', 'mreka', 'buang', 'badanalasan', 'sesuai', 'kebijakan', 'ptcommerce', 'finance', 'kerjasama', 'dgn', 'mreka', 'jgn', 'bayar']",daftar paylater aplikasi inikalian kecewa salah mreka gk bsa bantu aja bayar bagus nonaktif paylater dgn alas bodoh yg gk masuk akal hati dgn aplikasi jgn percaya krna msh daftar cs nya tololgk solusi dri mreka buang badanalasan sesuai bijak ptcommerce finance kerjasama dgn mreka jgn bayar
"Lemot bnget si shopee skrang ,baru aja gabisa dibuka sama sekali , udah uninstal trs instal lagi ttp gabisa dbuka sma sekali , tolong dong admin diperbaiki lagi sistem aplikasinya biar gak lemotan",2,Negatif,lemot bnget si shopee skrang baru aja gabisa dibuka sama sekali  udah uninstal trs instal lagi ttp gabisa dbuka sma sekali  tolong dong admin diperbaiki lagi sistem aplikasinya biar gak lemotan,lemot bnget si shopee skrang aja gabisa dibuka udah uninstal trs instal ttp gabisa dbuka sma tolong admin diperbaiki sistem aplikasinya biar gak lemotan,"['lemot', 'bnget', 'si', 'shopee', 'skrang', 'aja', 'gabisa', 'dibuka', 'udah', 'uninstal', 'trs', 'instal', 'ttp', 'gabisa', 'dbuka', 'sma', 'tolong', 'admin', 'diperbaiki', 'sistem', 'aplikasinya', 'biar', 'gak', 'lemotan']",lot bnget si shopee skrang aja gabisa buka udah uninstal trs instal ttp gabisa dbuka sma tolong admin baik sistem aplikasi biar gak lot
"Bagus mempermudah banget pokok nya . Semua kebutuhan bisa terpenuhi dgn aplikasi itu dan sesuai dgn yg di gambar . Dan bnyk diskon² . Walaupun kdang aplikasi nya agak sedikit ngelag . Padahal sudah di update , mohon di perbaiki ,lbih mudah lagi.",4,Positif,bagus mempermudah banget pokok nya  semua kebutuhan bisa terpenuhi dgn aplikasi itu dan sesuai dgn yg di gambar  dan bnyk diskon  walaupun kdang aplikasi nya agak sedikit ngelag  padahal sudah di update  mohon di perbaiki lbih mudah lagi,bagus mempermudah banget pokok nya kebutuhan terpenuhi dgn aplikasi sesuai dgn yg gambar bnyk diskon kdang aplikasi nya ngelag update mohon perbaiki lbih mudah,"['bagus', 'mempermudah', 'banget', 'pokok', 'nya', 'kebutuhan', 'terpenuhi', 'dgn', 'aplikasi', 'sesuai', 'dgn', 'yg', 'gambar', 'bnyk', 'diskon', 'kdang', 'aplikasi', 'nya', 'ngelag', 'update', 'mohon', 'perbaiki', 'lbih', 'mudah']",bagus mudah banget pokok nya butuh penuh dgn aplikasi sesuai dgn yg gambar bnyk diskon kdang aplikasi nya ngelag update mohon baik lbih mudah
"Maaf saya turunin rating Shopee, karena setelah d update suka tiba² keluar sendiri. Membuat saya risih, kalau bisa secepatnya lebih baik d perbaiki.",1,Negatif,maaf saya turunin rating shopee karena setelah d update suka tiba keluar sendiri membuat saya risih kalau bisa secepatnya lebih baik d perbaiki,maaf turunin rating shopee d update suka risih secepatnya d perbaiki,"['maaf', 'turunin', 'rating', 'shopee', 'd', 'update', 'suka', 'risih', 'secepatnya', 'd', 'perbaiki']",maaf turunin rating shopee d update suka risih cepat d baik
"Belanja di Shopee walau barangnya murah² biaya penanganannya mahal! Masih di tambah biaya layanan yg kudu mesti wajib Tiap orderan!!! Isi Shopay jg gt ada potongan ga pas ama yg di top-up mending pindah ke toko biru, harga ga beda jauh walaupun skrg ada biaya admin untuk COD tp murah di banding Shopee dan ga ada biaya layanan segala macem. Tobat gih Shopee balikin ky dulu kalo ga biaya penanganan bisa di bikin lbh murah lg! Kita kan udah bayar biaya layanan yg dulu ga ada.",2,Negatif,belanja di shopee walau barangnya murah biaya penanganannya mahal masih di tambah biaya layanan yg kudu mesti wajib tiap orderan isi shopay jg gt ada potongan ga pas ama yg di topup mending pindah ke toko biru harga ga beda jauh walaupun skrg ada biaya admin untuk cod tp murah di banding shopee dan ga ada biaya layanan segala macem tobat gih shopee balikin ky dulu kalo ga biaya penanganan bisa di bikin lbh murah lg kita kan udah bayar biaya layanan yg dulu ga ada,belanja shopee barangnya murah biaya penanganannya mahal biaya layanan yg kudu mesti wajib orderan isi shopay jg gt potongan ga pas ama yg topup mending pindah toko biru harga ga beda skrg biaya admin cod tp murah banding shopee ga biaya layanan macem tobat gih shopee balikin ky kalo ga biaya penanganan bikin lbh murah lg udah bayar biaya layanan yg ga,"['belanja', 'shopee', 'barangnya', 'murah', 'biaya', 'penanganannya', 'mahal', 'biaya', 'layanan', 'yg', 'kudu', 'mesti', 'wajib', 'orderan', 'isi', 'shopay', 'jg', 'gt', 'potongan', 'ga', 'pas', 'ama', 'yg', 'topup', 'mending', 'pindah', 'toko', 'biru', 'harga', 'ga', 'beda', 'skrg', 'biaya', 'admin', 'cod', 'tp', 'murah', 'banding', 'shopee', 'ga', 'biaya', 'layanan', 'macem', 'tobat', 'gih', 'shopee', 'balikin', 'ky', 'kalo', 'ga', 'biaya', 'penanganan', 'bikin', 'lbh', 'murah', 'lg', 'udah', 'bayar', 'biaya', 'layanan', 'yg', 'ga']",belanja shopee barang murah biaya tangan mahal biaya layan yg kudu mesti wajib order isi shopay jg gt potong ga pas ama yg topup mending pindah toko biru harga ga beda skrg biaya admin cod tp murah banding shopee ga biaya layan macem tobat gih shopee balikin ky kalo ga biaya tangan bikin lbh murah lg udah bayar biaya layan yg ga
"Bintan 1 dulu ya. Berlangganan setahun lebih, dan selalu transaksi tiap bulan, spaylater ga naik naik, Layanan spinjam belum tersedia juga.sedangkan teman saya yang jarang transaksi bisa dapat layanan spinjam.",1,Negatif,bintan  dulu ya berlangganan setahun lebih dan selalu transaksi tiap bulan spaylater ga naik naik layanan spinjam belum tersedia jugasedangkan teman saya yang jarang transaksi bisa dapat layanan spinjam,bintan ya berlangganan setahun transaksi spaylater ga layanan spinjam tersedia jugasedangkan teman jarang transaksi layanan spinjam,"['bintan', 'ya', 'berlangganan', 'setahun', 'transaksi', 'spaylater', 'ga', 'layanan', 'spinjam', 'tersedia', 'jugasedangkan', 'teman', 'jarang', 'transaksi', 'layanan', 'spinjam']",bintan ya langgan tahun transaksi spaylater ga layan spinjam sedia jugasedangkan teman jarang transaksi layan spinjam
"Shopee ongkirnya terlalu mahal untuk pengiriman reguler, ada gratis ongkir tapi cuma kepotong paling 30rb aja belanja 7jutaan. Dan selama pakai shopee belum pernah ada yg namanya gratis ongkir seluruh indonesia yg ada cuma potongan ongkir itupun ongkirnya juga mahal amat ketimbang di aplikasi lain dari sekian banyak online shop shopee lah yg paling mahal. kalo ga percaya coba aja bandingkan. Kepotong juga itu pembodohan berbalut promo karna ongkir di mahalin.",1,Negatif,shopee ongkirnya terlalu mahal untuk pengiriman reguler ada gratis ongkir tapi cuma kepotong paling rb aja belanja jutaan dan selama pakai shopee belum pernah ada yg namanya gratis ongkir seluruh indonesia yg ada cuma potongan ongkir itupun ongkirnya juga mahal amat ketimbang di aplikasi lain dari sekian banyak online shop shopee lah yg paling mahal kalo ga percaya coba aja bandingkan kepotong juga itu pembodohan berbalut promo karna ongkir di mahalin,shopee ongkirnya mahal pengiriman reguler gratis ongkir kepotong rb aja belanja jutaan pakai shopee yg namanya gratis ongkir indonesia yg potongan ongkir itupun ongkirnya mahal ketimbang aplikasi sekian online shop shopee yg mahal kalo ga percaya coba aja bandingkan kepotong pembodohan berbalut promo karna ongkir mahalin,"['shopee', 'ongkirnya', 'mahal', 'pengiriman', 'reguler', 'gratis', 'ongkir', 'kepotong', 'rb', 'aja', 'belanja', 'jutaan', 'pakai', 'shopee', 'yg', 'namanya', 'gratis', 'ongkir', 'indonesia', 'yg', 'potongan', 'ongkir', 'itupun', 'ongkirnya', 'mahal', 'ketimbang', 'aplikasi', 'sekian', 'online', 'shop', 'shopee', 'yg', 'mahal', 'kalo', 'ga', 'percaya', 'coba', 'aja', 'bandingkan', 'kepotong', 'pembodohan', 'berbalut', 'promo', 'karna', 'ongkir', 'mahalin']",shopee ongkirnya mahal kirim reguler gratis ongkir potong rb aja belanja juta pakai shopee yg nama gratis ongkir indonesia yg potong ongkir itu ongkirnya mahal ketimbang aplikasi sekian online shop shopee yg mahal kalo ga percaya coba aja banding potong bodoh balut promo karna ongkir mahalin
"aplikasi yg dapat memudahkan para pembeli tidak perlu capek pergi pergi tinggal tunggu barang lansung dikirim secepatnya, semua yang kita butuhkan pasti Ada di shopee dan yang paling aku suka respon Dari pengirim barang juga baik👍good luck shopee",5,Positif,aplikasi yg dapat memudahkan para pembeli tidak perlu capek pergi pergi tinggal tunggu barang lansung dikirim secepatnya semua yang kita butuhkan pasti ada di shopee dan yang paling aku suka respon dari pengirim barang juga baikgood luck shopee,aplikasi yg memudahkan pembeli capek pergi pergi tinggal tunggu barang lansung dikirim secepatnya butuhkan shopee suka respon pengirim barang baikgood luck shopee,"['aplikasi', 'yg', 'memudahkan', 'pembeli', 'capek', 'pergi', 'pergi', 'tinggal', 'tunggu', 'barang', 'lansung', 'dikirim', 'secepatnya', 'butuhkan', 'shopee', 'suka', 'respon', 'pengirim', 'barang', 'baikgood', 'luck', 'shopee']",aplikasi yg mudah beli capek pergi pergi tinggal tunggu barang lansung kirim cepat butuh shopee suka respon kirim barang baikgood luck shopee
Aplikasi belanja online yang sangat membantu. Banyak pilihan dan rekomendasi harga yang sesuai. Banyak voucher dan pilihan potongan ongkir yang sangat membantu.,5,Positif,aplikasi belanja online yang sangat membantu banyak pilihan dan rekomendasi harga yang sesuai banyak voucher dan pilihan potongan ongkir yang sangat membantu,aplikasi belanja online membantu pilihan rekomendasi harga sesuai voucher pilihan potongan ongkir membantu,"['aplikasi', 'belanja', 'online', 'membantu', 'pilihan', 'rekomendasi', 'harga', 'sesuai', 'voucher', 'pilihan', 'potongan', 'ongkir', 'membantu']",aplikasi belanja online bantu pilih rekomendasi harga sesuai voucher pilih potong ongkir bantu
"Maaf bintang turun. Buat chek out gak bisa, buat tf gabisa buat beli pulsa juga gbsa. Gabisa dipakai shopeepay.nya.. ""Sedang download"" Terus tulisannnya udah ditunggu lama bgt ga selesai"" Trs tba"" Jaringan bermasalah. Ubah konektivitas jaringan "".. Cahce udah dibersihin padahal trs juga apk.nya versi terbaru.. Trs udah pindah dari data trs pakai wifi tetep aja gak bisa.",2,Negatif,maaf bintang turun buat chek out gak bisa buat tf gabisa buat beli pulsa juga gbsa gabisa dipakai shopeepaynya sedang download terus tulisannnya udah ditunggu lama bgt ga selesai trs tba jaringan bermasalah ubah konektivitas jaringan  cahce udah dibersihin padahal trs juga apknya versi terbaru trs udah pindah dari data trs pakai wifi tetep aja gak bisa,maaf bintang turun chek out gak tf gabisa beli pulsa gbsa gabisa dipakai shopeepaynya download tulisannnya udah ditunggu bgt ga selesai trs tba jaringan bermasalah ubah konektivitas jaringan cahce udah dibersihin trs apknya versi terbaru trs udah pindah data trs pakai wifi tetep aja gak,"['maaf', 'bintang', 'turun', 'chek', 'out', 'gak', 'tf', 'gabisa', 'beli', 'pulsa', 'gbsa', 'gabisa', 'dipakai', 'shopeepaynya', 'download', 'tulisannnya', 'udah', 'ditunggu', 'bgt', 'ga', 'selesai', 'trs', 'tba', 'jaringan', 'bermasalah', 'ubah', 'konektivitas', 'jaringan', 'cahce', 'udah', 'dibersihin', 'trs', 'apknya', 'versi', 'terbaru', 'trs', 'udah', 'pindah', 'data', 'trs', 'pakai', 'wifi', 'tetep', 'aja', 'gak']",maaf bintang turun chek out gak tf gabisa beli pulsa gbsa gabisa pakai shopeepaynya download tulisannnya udah tunggu bgt ga selesai trs tba jaring masalah ubah konektivitas jaring cahce udah dibersihin trs apknya versi baru trs udah pindah data trs pakai wifi tetep aja gak
