content,score,Label
"Belanja di Shopee walau barangnya murah² biaya penanganannya mahal! Masih di tambah biaya layanan yg kudu mesti wajib Tiap orderan!!! Isi Shopay jg gt ada potongan ga pas ama yg di top-up mending pindah ke toko biru, harga ga beda jauh walaupun skrg ada biaya admin untuk COD tp murah di banding Shopee dan ga ada biaya layanan segala macem. Tobat gih Shopee balikin ky dulu kalo ga biaya penanganan bisa di bikin lbh murah lg! Kita kan udah bayar biaya layanan yg dulu ga ada.",2,Negatif
"Bintan 1 dulu ya. Berlangganan setahun lebih, dan selalu transaksi tiap bulan, spaylater ga naik naik, Layanan spinjam belum tersedia juga.sedangkan teman saya yang jarang transaksi bisa dapat layanan spinjam.",1,Negatif
"Shopee ongkirnya terlalu mahal untuk pengiriman reguler, ada gratis ongkir tapi cuma kepotong paling 30rb aja belanja 7jutaan. Dan selama pakai shopee belum pernah ada yg namanya gratis ongkir seluruh indonesia yg ada cuma potongan ongkir itupun ongkirnya juga mahal amat ketimbang di aplikasi lain dari sekian banyak online shop shopee lah yg paling mahal. kalo ga percaya coba aja bandingkan. Kepotong juga itu pembodohan berbalut promo karna ongkir di mahalin.",1,Negatif
Khusus fitur shopeepay mending bikin aplikasi sendiri aja lagi. Kadang kehambat/lemot karna fitur video/live/reels. Akhirnya keganggu banget untuk melakukan transaksi shopeepay.,3,
"aplikasi yg dapat memudahkan para pembeli tidak perlu capek pergi pergi tinggal tunggu barang lansung dikirim secepatnya, semua yang kita butuhkan pasti Ada di shopee dan yang paling aku suka respon Dari pengirim barang juga baik👍good luck shopee",5,Positif
Aplikasi belanja online yang sangat membantu. Banyak pilihan dan rekomendasi harga yang sesuai. Banyak voucher dan pilihan potongan ongkir yang sangat membantu.,5,Positif
"Saya suka brlanja di shopee , tapi sekarang makin banyak biaya ada biaya penanganan la biaya pelayanana dulu gak ada cuma bayar ongkir aja , aplikasi nya makin lemot . Mohon diperbaiki ya supaya lebih nyaman belanja nya 👍🏻",3,
"Maaf bintang turun. Buat chek out gak bisa, buat tf gabisa buat beli pulsa juga gbsa. Gabisa dipakai shopeepay.nya.. ""Sedang download"" Terus tulisannnya udah ditunggu lama bgt ga selesai"" Trs tba"" Jaringan bermasalah. Ubah konektivitas jaringan "".. Cahce udah dibersihin padahal trs juga apk.nya versi terbaru.. Trs udah pindah dari data trs pakai wifi tetep aja gak bisa.",2,Negatif
"Sangat kecewa, karena dulu tidak ada biaya layanan, kemudian ada biaya layanan 1000 rupiah, sekarang malah ada biaya penanganan, bahkan nominalnya tidak sedikit, semakin besar nominal kita belanja biaya penanganan semakin besar pula. Kaget juga saat mu cek out kok malah ada biaya penanganan yg mahal. padahal saya sudah member platinum",1,Negatif
oke oke sangat bermanfaat...Aku yes...dan recomanded aplikasinya..tambah terus bang shopee promo ongkir gratisnya bagi yg diluar pulau Jawa...aku sangat puas dengan aplikasi bang shopeenya..Aku Yes..sangat recomanded aplikasinya,5,Positif
"kak kenapa belum ada iklan dan tombol donation., saya paham dan mungkin mana mungkin shopee menggalang donasi , saya ingin beri kritik dan saran boleh?., gimana kalo semua bunga di hapus dan diganti menjadi donation + iklan + dan biaya iuran 35rb/bulan khusus yang mampu. agar kehidupan manusia nya menjadi mudah namun tetap harus kerta atau dan mencari usaha dan yang saling menguntungkan agar bisa mengalahkan kapitalis., makasih banyak shopee aku sering meminjam di shopee aku puas pelayanan nya",5,Positif
"1. aplikasi makin lama makin berat/ lemot 2. saya mengajukan pengembalian karena barang yang dibeli tidak saya terima ( gagal dikirim) dari bulan kemarin sampai sekarang masih belum selesai dan uang nyangkut di Shopee, ayolah masa melakukan refund aja lama sekali.",1,Negatif
"Kenapa Shopee semua gratis ongkir nya gak bisa dipake padahal ada banyak voucher, dan aplikasi tambah lama tambah lelet padahal sinyal saya kuat.",1,Negatif
"Dimulai dari tidak bisa check out barang karena terkendala koneksi, setelah saya update masalah masih sama. Dari CS diarahkan untuk log out dahulu, setelah log in seluruh riwayat di akun saya menghilang bahkan nomor hp saya tertulis telah digunakan oleh akun lain sehingga saya tidak bisa check out barang. Saya harap ada solusi terkait hal tersebut.",2,Negatif
"Maaf ya sopee gw kasih 🌟 satu soalnya Gatau kenapa aplikasinya makin lama makin lelet, suka ngelag tiba2 layar full putih. Apali kalo buat payment sp lama banget lodingnya :(((( kadang suka keluar tiba2.",2,Negatif
"Heran kadang ini aplikasi ko suka lambat ngebukanya, padahal internet kenceng. Pake rog 6 sama s22 ultra pun yang bisa dibilang flagship tetep suka ada menu yg ga nampil biar pun sudah di refresh harus ditutup dulu",1,Negatif
Kadang bisa cod kadang tidak..!! Shopee payahh.!! Padahal tujuan pakai aplikasi ini agar bisa menghemat waktu tidak perlu keluar rumah barang datang bayar di tempat. Payah payah,2,Negatif
"Gmn ni shopee, seminggu lebih gak bisa pake shopeepay, menu shopeepay sm skali gak bisa dipencet dg alasan jaringan bermasalah trus, pdhl signal baik² aja. Udh log out, log in, clear cache, ttep gak bisa... Kesel lama²!",3,
"Kalau memang sudah tidak available dan stabil di OS 6.0 Android (Marshmellow) di mohon angkat kaki dengan memberi label sudah ""tidak kompatible di perangkat anda"".. Buka Shopee Paylater aja lho dari A, B, C pembuatan laporan aja di suruh clear cache, clear data.. Kita sudah clear cache,data hingga install ulang HP memang tidak support WOY!! percuma buang buang waktu..",1,Negatif
"Baru nyoba pakai shopee, udh buka aplikasi y lelet, proses pesanan pun lelet,,, mending menggunakan LAZADA, proses y cepat,,, di shopee dh 2 hari masih d kemas,,, huuuuuuhhhh parah",1,Negatif
"kecewa banget sama shope yang sekarang udh 2x berturut"" saya punya kendala di pengiriman ntah dari barang hilang atau masalah lain nyaa banyak banget, makin ksni makin gajelas tolong di perbaiki lagi lah masalah di pengiriman nya nyesel bngt udh beli barang di shopee😬😬",1,Negatif
"Ini baru pertama coba menggunakan dhopee belanja barang yg murah.di cek di akun sy 2hr masih dikemas ! App sangat"" bagus banyak yg suka. Tuk sementara bintang 3 aja dulu.",3,
"Assalamu'alaikum, kasi bintang 3 ajalh soalnya kadang lelet kali, capek harus kembali dan mati, karna lelet semoga aplikasi nya di perbaiki lagi biar gak ke pencet pencet, banyak kejadian yang ter pencet sendiri karna lelet🙏",3,
"Shopee ngeselin. Gambar yang ditampilkan adalah varian/tipe yang paling mahal, tapi harga yang ditampilkan adalah yang paling murah. Bikin buang² waktu utk ngklik.",2,Negatif
Semakin lama🫠 baik pengiriman maupun aplikasinya 🫥. Semoga bisa Semakin baik semuanya. Saran agar pengiriman ekspedisi bisa diubah² jangan hanya standar ekspres. Walaupun ada gratis ongkir bisa diubah² ekspedisinya 😅,3,
Cukup suka sama e-commerce ini. Fitur fitur & pelayanannya cukup oke tapi nih aplikasinya nggak bisa dipindahin ke memori eksternal ya? Makan banyak ruang di memori internal.,4,Positif
Sebenernya Aq suka banget sama shoope.. selain pedagang yg banyak amanah. Dan barang realpict. Namun 1 yg harus lebih ditingkatkan lagi terutama pengemasan barang dan pengiriman sangat2 lama,4,Positif
Tolong kalo ngeklaim flash sale voucher diskon 50 ribu itu jangan real time pasti tiba2 habis. Harusnya 1-3 jam sebelum terpakai itu ngeklaimnya contoh kaya fs voucher puncak 6.6 itu kan sudah di klaim sejak jam 21.00 jadi enak tinggal cekout. Oh ya Adain lagi dong Flash Sale malam puncak Voucher 50% hingga 50ribu min belanja Rp 0 yaa. Ditunggu secepatnya 😁,3,
"Ini kenapa si shopee skrng banyak biaya tambahannya, biaya top up di Indomaret ada tambahan 2000 ditambah lagi pas co ada biaya penganan. Ini klo kyk gini kan percuma juga dong ada gratis ongkir. Shopee kan dpt dri pajak penjualan juga",1,Negatif
"Padahal saya sudah dr dlu kasih bintang 5 karena memang hanya shopee yg ada di hati, tapi akhir2 ini aplikasi berat sekali...tolong dong di perbaiki sistemnya...maaf bintang saya turunkan",3,
Maaf bintang saya kurangi lagi karena tidak mau menyelesaikan masalah customernya. Masalah saya ttg penyalahgunaan ktp d spaylater tidak diselesaikan. Bahkan sudah melalui bantuan ojk dan laps sjk tpi ditolak sama apk ini. Trimakasih shopee & fin**ce nya,1,Negatif
"Plisss ini ngelek banget😭padahal jaringan bagus buka aplikasi lain lancar2aja kenapa shoppy sekarang lelet banget,kalo udah Loading ga bisa di apa2in lagi harus di matikan daya,di refres ga bisa juga",2,Negatif
"Apk shoope sekarang banyak masalah , lebih tepatnya masalah ketika akan checkout tiba² tidak ada internet padahal jaringan saya lancar , di situ saja kendala yang bikin shoope ini makin buruk, sepertinya shoope butuh update lagi",1,Negatif
"Awalnya seneng banget pakai aplikasi Shopee ini, tapi makin lama jadi memburuk, setiap pesan barang pasti gagal, di bilang di batalkan, padahal kurir nya ga becus, permasalahan nya tuh di kurir, kalo pilih kurir yang bener lah, banyak banget kurir yang malas, di suruh serlok sama kurir nya, kami serlok, tapi ga ada kurir yang antar paket ke rumah kami, dan bukan hanya sekali, udah terjadi berkali-kali. Tolong pilih kurir yang jelas ya,ngetok pintu ga mau, malah di chat.",2,Negatif
"Shopee knpa kok lemot bngt,setiap buka aplikasi selalu putih tanpa gambar.pdhk selalu update setiap bulannya,sinyal oke,aplikasi lain saat dibuka lancar"" aja,ditingkatkan lagi donk layanannya🙏",2,Negatif
"Males, paylater nya telat sehari doang gara² lupa . Langsung dinonaktifkan . Udah 2 bulan pake buat belanja terus, ttep aja ga aktif lagi .",2,Negatif
"Setiap ada event pasti lemot sekali sampai ngeblank halamannya. Saya sebagai seller sangat kesusahan mau proses orderan yang masuk. Tolong diperbaiki aplikasinya, jangan bisanya cuma nyusuh clear chache logout login aja.",1,Negatif
Belanja dishopee asik bngt.. Mudah.n gak mengecewakan selalu. Oiya soal voucer gratis ongkir nya kok sekarang kok ada biaya penanganan dan biaya lain nya y kak. Pdahal pngen blanja pkek COD tpi ada biaya tambahan selain ongkir 😔,4,Positif
"Ini aplikasi belanja favorit, tpi sayang makin kesini app nya sering bgt ngelag, bahkan blank, pdhl sinyal wifi kenceng, pake data juga jaringan nya bagus, gatau kebanyakan fitur di app nya atau apa tpi jujur ini bikin kesel bgt, tolong diperbaiki ya, sayang bgt soalnya pasti bnyk pengguna lain yg pake dan mengalami hal yg sama",2,Negatif
Sering belanja dan senang krn barangnya cukup bagus..tp kadang2 ada juga seller yg kurang teliti dan kirim barang yg tidak sesuai dengan yg di etalase..kedepannya shopee lbh ketat thd seller yg tdk amanah..spy pelanggan tetap percaya blanja d shopee,4,Positif
"Ternyata semua memgeluhkan kalau shopee lelet dan lemot bgt, dan itu yanh saya rasakan juga. Bukannya makin bagus tapi makin menurun performanya",1,Negatif
Shope skrng gak asik.lelet.lemot... Sepertinya karna terlalu banyak fitur d dalam aplikasi shopee.. .. Loading aja.cari 1 barang aja jadi pusing...lama kali fotonya muncul.,3,
"terlalu berpihak pada penjual jadi seringkali pembeli dirugikan , misal pengemasan diberi batas waktu 3hari ( itu terlalu lama) , pembatalan harus menunggu persetujuan penjual tentu saja ini lebih menguntungkan pihak penjual dan yg pasti pembeli jd pihak yg dirugikan Krn akan memaksakan dagangannya terjual meski terjadi jual beli yg buruk. CS ga friendly dan terlalu berbelit-belit. buat shopee Perbaiki sistem aturannya !!",1,Negatif
"Min tolong lah kenapa aplikasi nya ga bisa digunakan, selalu terhenti dan keluar sendiri. Saya uda coba update, instal ulang, hapus cache, hapus foto, hapus video, sampe uninstall beberapa aplikasi tetep ga bisa. Jadi ga bisa bayar shopeepaylater & shopeepinjam uda telat 2 hari 😢 gmana mau bayar kalo ga bisa buka kode bayar",1,Negatif
"Mau belanja gak ada ongkir, harus nunggu 1.1 2.2.... Dulu iya sering gratis ongkir seindonesia, sekarang yg di maksud gratis ongkir seindonesia oleh shopee hanya pulau jawa. kami yg berada di luar pulau jawa hanya bisa nunggu sebulan sekali biar dapat ongkir gratis eeh potongan ongkir.",1,Negatif
"tingkat keamanan menyulitkan pengguna, karna kita tidak bisa melakukan transaksi diakun kita sendiri jika terdeteksi baru login diperangkat baru. padahal saya sendiri pemilik akun tsb hanya karna saya mereset hp saya lalu saya tidak bisa melakukan transaksi.",1,Negatif
"Shopee adalah marketplace yang paling lemot dan ngebug parah sedunia, orang klik apa dianya keluar apa, parah.. mau bayar pake shopee pay loadingnya mau nunggu 10 abad!!. Aplikasi paling lemot lemot lemot dr pada yg lain. BYE!",1,Negatif
"Promo diawal saja sudah menipu, chat CS tidak solutif masalah dilempar sana sini sampai nunggu beberapa hari cuma karena perihal promo yg belum saya gunakan tapi dari pihak shopee menolak karena pernah dipakai, padahal saya baru download dan aktivasi akun serta pakai promo itu cuma jeda beberapa menit. Banyak nipunya, CS gak solutif, aplikasi pun terlalu berat tidak nyaman. Mau kirim bukti kesalahan dari pihak shopee tapi sayang disini tidak bisa kirkm foto buat bukti.",1,Negatif
"aplikasi ny udah bgus .. msalah ny hnya tinggal kurir2 ny yg mngkin gk ada SOP ny klu kerja .. barang blm tiba di tempat tujuan malah mau di kembalikan ke toko ny.. dengan alasan pembeli tidak dapat di hubungi. kan gilak .. atau karena saya pesan paket pakai voucher ya, makany mereka2 kek gtu kerjanya .. tolong lh pihak shopee lebih cepat di respon status barang di kirim dan nomor telepon kurir ny",2,Negatif
"Begitu klik bayar sekarang langsung terhubung dengan seabank dan tidak ada opsi bank lain, customer service tidak bisa dihubungi, yang menjawab mesin dengan pertanyaan dan jawaban default, sehingga tidak bisa membantu. Sudah kebanyakan pelanggan, kayaknya nggak butuh saya lagi, bye Sophee",1,Negatif
"Memang belum lama bergabung di shopee , mungkin baru sekitar dua tahun . memiliki dan mengelola toko online dan terkadang melakukan transaksi pembelian juga dari toko lain , sejauh ini bagus . hanya yg ckup mengecewakan adalah sulitnya melakukan pinjaman dari aplikasi yg di sediakan di shopee .",4,Positif
"Sy termasuk belum lama di Shopee, dulu kurang tertarik, ternyata belanja di Shopee menyenangkan. Salam sukses.",5,Positif
"Untuk yang Shopee food biaya layanan mungkin bisa di ubah jadi 2000 atau 1000, kalau 5000 menurut saya itu terlalu mahal. Ini untuk daerah sidoarjo ya gak tau kalau di daerah lain berbeda",3,
Mohon pihak shopee di cek ulang aplikasinya.. semakin di update semakin lelet dan berat.. sulit untuk membuka aplikasinya.. kami pemakai shopee terasa tidak nyaman dan sulit untuk bertraksaksi.. mohon di cek kembali.. agar para memakai aplikasi shopee lebih nyaman.. terima kasih,5,Positif
"Transfer dari dana ke shopeepay 51.763, biaya dari dana 999. Jadinya kan 52.762. trus yang masuk ke shopeepay nya cuman 50.762. kan aneh! Gitu protes ke cs katanya potongan 2rb dari dananya, saya ss lah yang di dananya jelas2 tertulis 999 rupiah. Cs nya malah bingung, masalah gk terselesaikan sama sekali. Gak ada pemberitahuan potongan sekian2, eh tiba2 dipotong. Kecewa parah!!",1,Negatif
"Update Entahlah siapa yg membuat aplikasi ini di indonesia. PADAHAL Copas deskripsi dari Note sudah kedetect pelanggaran. kayak apk.mu gak berat!! Sekali klik saja nunggu sambil kerja yg lain bisa. Makanya di amati detail semua deskripsi produk semua nya singkat². Shope tidak mau belajar dari senior²nya yg sudah ada. Tulis deskripsi agak panjang koneksi putus, itu TOLOL namanya. bukannya deskripsi itu penting.. Apk sotoy kebanyakan PoLa dan tingkah. Terutama yg membuat Apk.nya kebanyakan model.",1,Negatif
"Kenapa yaa buka shopee malah kayak error dan kedap kedip begitu di hp saya? Padahal aplikasi lain baik-baik aja gak ada yg error. Mohon bantuannya dan konfirmasinya karna saya sebagai seller jadi kebingungan untuk melakukan jual beli karna aplikasi tidak bisa dijalankan. Balasan untuk developer, saya sudah clear cache bahkan instal ulang tp aplikasi tetap gak bisa digunakan",3,
"Apa gegara abis update kenapa malah suka ngelag sama banyak nge-bug nya neh aplikasi, masa hape ram gede aja bisa selelet ini, perasaan sinyal juga oke, Sementara bintang 🌟 1 dulu, mau pake online shop yg laen dulu sampe aplikasi lancar kembali",1,Negatif
"Ini kenapa bayar shoopee pinjam separuh dulu, tapi nominal pembayaranya tetap tidak berubah, kebiasaan aplikasinya gini terus, klo bayar seoaro dulu, ngga diperbaiki perbaiki",3,
"Ini tentang voucher gratis ongkir 0 rupiah. Tiba tiba pas mau check out nambah lagi tuh ongkir nya ke semula se akan voucher nya gk kepake padahal udh dipake, ini nge bug atau gimana toko oren?",1,Negatif
"Sekarang shopee lemot sekali. Mau isi pulsa, kuota data, isi emoney loadingnya lama bahkan seringnya gagal buka halaman. -_-",3,
"Sangat mengecewakan pihak spinjam nya tidak ada koordinasi dengan baik terkait pembayaran nasabah update nya tidak langsung, padahal saya sudah bayar hampir 2 minggu. Stts pembayaran masih belum berubah malah bunga semakin naik, sudah komplain ke cs 3 kali tidak ada perubahan yang ada team kolektor wa dan sms saya sangat mengganggu. Koordinasinya sangat buruk padahal satu instansi perusahaan!!!",1,Negatif
